entry_a,entry_b,alignment_type,confidence,notes
berendes:2.84,lusitanus:69,equivalent,certain,
berendes:2.84,monardes:LXVII,equivalent,certain,
berendes:2.84,wellmann:2.74,equivalent,certain,
gunther:2.84,laguna:2.73.1,equivalent,certain,
gunther:2.84,lusitanus:69,equivalent,certain,
gunther:2.84,monardes:LXVII,equivalent,certain,
gunther:2.84,wellmann:2.74,equivalent,certain,
laguna:2.73.1,lusitanus:69,equivalent,certain,
laguna:2.73.1,monardes:LXVII,equivalent,certain,
laguna:2.73.1,wellmann:2.74,equivalent,certain,
lusitanus:69,monardes:LXVII,equivalent,certain,
lusitanus:69,wellmann:2.74,equivalent,certain,
monardes:LXVII,wellmann:2.74,equivalent,certain,
"barbaro:CCLXXXV",beck:2.75,equivalent,certain,
"barbaro:CCLXXXV",berendes:2.85,equivalent,certain,
"barbaro:CCLXXXV",gunther:2.85,equivalent,certain,
"barbaro:CCLXXXV",laguna:2.74,equivalent,certain,
"barbaro:CCLXXXV",lusitanus:70,equivalent,certain,
"barbaro:CCLXXXV",monardes:LXVIII,equivalent,certain,
"barbaro:CCLXXXV",wellmann:2.75,equivalent,certain,
beck:2.75,berendes:2.85,equivalent,certain,
beck:2.75,gunther:2.85,equivalent,certain,
beck:2.75,laguna:2.74,equivalent,certain,
beck:2.75,lusitanus:70,equivalent,certain,
beck:2.75,monardes:LXVIII,equivalent,certain,
beck:2.75,wellmann:2.75,equivalent,certain,
berendes:2.85,gunther:2.85,equivalent,certain,
berendes:2.85,laguna:2.74,equivalent,certain,
berendes:2.85,lusitanus:70,equivalent,certain,
berendes:2.85,monardes:LXVIII,equivalent,certain,
berendes:2.85,wellmann:2.75,equivalent,certain,
gunther:2.85,laguna:2.74,equivalent,certain,
gunther:2.85,lusitanus:70,equivalent,certain,
gunther:2.85,monardes:LXVIII,equivalent,certain,
gunther:2.85,wellmann:2.75,equivalent,certain,
laguna:2.74,lusitanus:70,equivalent,certain,
laguna:2.74,monardes:LXVIII,equivalent,certain,
laguna:2.74,wellmann:2.75,equivalent,certain,
lusitanus:70,monardes:LXVIII,equivalent,certain,
lusitanus:70,wellmann:2.75,equivalent,certain,
monardes:LXVIII,wellmann:2.75,equivalent,certain,
"barbaro:CCLXXXVI",beck:2.76,equivalent,certain,
"barbaro:CCLXXXVI",berendes:2.86,equivalent,certain,
"barbaro:CCLXXXVI",gunther:2.86,equivalent,certain,
"barbaro:CCLXXXVI",laguna:2.75,equivalent,certain,
"barbaro:CCLXXXVI",lusitanus:71,equivalent,certain,
"barbaro:CCLXXXVI",monardes:LXIX,equivalent,certain,
"barbaro:CCLXXXVI",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.86,equivalent,certain,
beck:2.76,gunther:2.86,equivalent,certain,
beck:2.76,laguna:2.75,equivalent,certain,
beck:2.76,lusitanus:71,equivalent,certain,
beck:2.76,monardes:LXIX,equivalent,certain,
beck:2.76,wellmann:2.76,equivalent,certain,
berendes:2.86,gunther:2.86,equivalent,certain,
berendes:2.86,laguna:2.75,equivalent,certain,
berendes:2.86,lusitanus:71,equivalent,certain,
berendes:2.86,monardes:LXIX,equivalent,certain,
berendes:2.86,wellmann:2.76,equivalent,certain,
gunther:2.86,laguna:2.75,equivalent,certain,
gunther:2.86,lusitanus:71,equivalent,certain,
gunther:2.86,monardes:LXIX,equivalent,certain,
gunther:2.86,wellmann:2.76,equivalent,certain,
laguna:2.75,lusitanus:71,equivalent,certain,
laguna:2.75,monardes:LXIX,equivalent,certain,
laguna:2.75,wellmann:2.76,equivalent,certain,
lusitanus:71,monardes:LXIX,equivalent,certain,
lusitanus:71,wellmann:2.76,equivalent,certain,
monardes:LXIX,wellmann:2.76,equivalent,certain,
"barbaro:CCLXXXVII",beck:2.76,equivalent,certain,
"barbaro:CCLXXXVII",berendes:2.87,equivalent,certain,
"barbaro:CCLXXXVII",gunther:2.87,equivalent,certain,
"barbaro:CCLXXXVII",laguna:2.76,equivalent,certain,
"barbaro:CCLXXXVII",lusitanus:71,equivalent,certain,
"barbaro:CCLXXXVII",monardes:LXIX,equivalent,certain,
"barbaro:CCLXXXVII",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.87,equivalent,certain,
beck:2.76,gunther:2.87,equivalent,certain,
beck:2.76,laguna:2.76,equivalent,certain,
berendes:2.87,gunther:2.87,equivalent,certain,
berendes:2.87,laguna:2.76,equivalent,certain,
berendes:2.87,lusitanus:71,equivalent,certain,
berendes:2.87,monardes:LXIX,equivalent,certain,
berendes:2.87,wellmann:2.76,equivalent,certain,
gunther:2.87,laguna:2.76,equivalent,certain,
gunther:2.87,lusitanus:71,equivalent,certain,
gunther:2.87,monardes:LXIX,equivalent,certain,
gunther:2.87,wellmann:2.76,equivalent,certain,
laguna:2.76,lusitanus:71,equivalent,certain,
laguna:2.76,monardes:LXIX,equivalent,certain,
laguna:2.76,wellmann:2.76,equivalent,certain,
"barbaro:CCLXXXVIII",beck:2.76,equivalent,certain,
"barbaro:CCLXXXVIII",berendes:2.88,equivalent,certain,
"barbaro:CCLXXXVIII",gunther:2.89,equivalent,certain,
"barbaro:CCLXXXVIII",lusitanus:71,equivalent,certain,
"barbaro:CCLXXXVIII",monardes:LXIX,equivalent,certain,
"barbaro:CCLXXXVIII",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.88,equivalent,certain,
beck:2.76,gunther:2.89,equivalent,certain,
berendes:2.88,gunther:2.89,equivalent,certain,
berendes:2.88,lusitanus:71,equivalent,certain,
berendes:2.88,monardes:LXIX,equivalent,certain,
berendes:2.88,wellmann:2.76,equivalent,certain,
gunther:2.89,lusitanus:71,equivalent,certain,
gunther:2.89,monardes:LXIX,equivalent,certain,
gunther:2.89,wellmann:2.76,equivalent,certain,
"barbaro:CCLXXXIX",beck:2.76,equivalent,certain,
"barbaro:CCLXXXIX",berendes:2.89,equivalent,certain,
"barbaro:CCLXXXIX",gunther:2.91,equivalent,certain,
"barbaro:CCLXXXIX",lusitanus:71,equivalent,certain,
"barbaro:CCLXXXIX",monardes:LXIX,equivalent,certain,
"barbaro:CCLXXXIX",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.89,equivalent,certain,
beck:2.76,gunther:2.91,equivalent,certain,
berendes:2.89,gunther:2.91,equivalent,certain,
berendes:2.89,lusitanus:71,equivalent,certain,
berendes:2.89,monardes:LXIX,equivalent,certain,
berendes:2.89,wellmann:2.76,equivalent,certain,
gunther:2.91,lusitanus:71,equivalent,certain,
gunther:2.91,monardes:LXIX,equivalent,certain,
gunther:2.91,wellmann:2.76,equivalent,certain,
"barbaro:CCXC",beck:2.76,equivalent,certain,
"barbaro:CCXC",berendes:2.90,equivalent,certain,
"barbaro:CCXC",gunther:2.92,equivalent,certain,
"barbaro:CCXC",lusitanus:71,equivalent,certain,
"barbaro:CCXC",monardes:LXIX,equivalent,certain,
"barbaro:CCXC",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.90,equivalent,certain,
beck:2.76,gunther:2.92,equivalent,certain,
berendes:2.90,gunther:2.92,equivalent,certain,
berendes:2.90,lusitanus:71,equivalent,certain,
berendes:2.90,monardes:LXIX,equivalent,certain,
berendes:2.90,wellmann:2.76,equivalent,certain,
gunther:2.92,lusitanus:71,equivalent,certain,
gunther:2.92,monardes:LXIX,equivalent,certain,
gunther:2.92,wellmann:2.76,equivalent,certain,
"barbaro:CCXCI",beck:2.76,equivalent,certain,
"barbaro:CCXCI",berendes:2.91,equivalent,certain,
"barbaro:CCXCI",gunther:2.94,equivalent,certain,
"barbaro:CCXCI",lusitanus:71,equivalent,certain,
"barbaro:CCXCI",monardes:LXIX,equivalent,certain,
"barbaro:CCXCI",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.91,equivalent,certain,
beck:2.76,gunther:2.94,equivalent,certain,
berendes:2.91,gunther:2.94,equivalent,certain,
berendes:2.91,lusitanus:71,equivalent,certain,
berendes:2.91,monardes:LXIX,equivalent,certain,
berendes:2.91,wellmann:2.76,equivalent,certain,
gunther:2.94,lusitanus:71,equivalent,certain,
gunther:2.94,monardes:LXIX,equivalent,certain,
gunther:2.94,wellmann:2.76,equivalent,certain,
"barbaro:CCXCIII",beck:2.76,equivalent,certain,
"barbaro:CCXCIII",berendes:2.92,equivalent,certain,
"barbaro:CCXCIII",gunther:2.95,equivalent,certain,
"barbaro:CCXCIII",lusitanus:71,equivalent,certain,
"barbaro:CCXCIII",monardes:LXIX,equivalent,certain,
"barbaro:CCXCIII",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.92,equivalent,certain,
beck:2.76,gunther:2.95,equivalent,certain,
berendes:2.92,gunther:2.95,equivalent,certain,
berendes:2.92,lusitanus:71,equivalent,certain,
berendes:2.92,monardes:LXIX,equivalent,certain,
berendes:2.92,wellmann:2.76,equivalent,certain,
gunther:2.95,lusitanus:71,equivalent,certain,
gunther:2.95,monardes:LXIX,equivalent,certain,
gunther:2.95,wellmann:2.76,equivalent,certain,
"barbaro:CCXCIIII",beck:2.76,equivalent,certain,
"barbaro:CCXCIIII",berendes:2.93,equivalent,certain,
"barbaro:CCXCIIII",gunther:2.96,equivalent,certain,
"barbaro:CCXCIIII",lusitanus:71,equivalent,certain,
"barbaro:CCXCIIII",monardes:LXIX,equivalent,certain,
"barbaro:CCXCIIII",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.93,equivalent,certain,
beck:2.76,gunther:2.96,equivalent,certain,
berendes:2.93,gunther:2.96,equivalent,certain,
berendes:2.93,lusitanus:71,equivalent,certain,
berendes:2.93,monardes:LXIX,equivalent,certain,
berendes:2.93,wellmann:2.76,equivalent,certain,
gunther:2.96,lusitanus:71,equivalent,certain,
gunther:2.96,monardes:LXIX,equivalent,certain,
gunther:2.96,wellmann:2.76,equivalent,certain,
"barbaro:CCXCV",beck:2.76,equivalent,certain,
"barbaro:CCXCV",berendes:2.94,equivalent,certain,
"barbaro:CCXCV",gunther:2.97,equivalent,certain,
"barbaro:CCXCV",lusitanus:71,equivalent,certain,
"barbaro:CCXCV",monardes:LXIX,equivalent,certain,
"barbaro:CCXCV",wellmann:2.76,equivalent,certain,
beck:2.76,berendes:2.94,equivalent,certain,
beck:2.76,gunther:2.97,equivalent,certain,
berendes:2.94,gunther:2.97,equivalent,certain,
berendes:2.94,lusitanus:71,equivalent,certain,
berendes:2.94,monardes:LXIX,equivalent,certain,
berendes:2.94,wellmann:2.76,equivalent,certain,
gunther:2.97,lusitanus:71,equivalent,certain,
gunther:2.97,monardes:LXIX,equivalent,certain,
gunther:2.97,wellmann:2.76,equivalent,certain,
"barbaro:CCXCVI",beck:2.77,equivalent,certain,
"barbaro:CCXCVI",berendes:2.95,equivalent,certain,
"barbaro:CCXCVI",gunther:2.98,equivalent,certain,
"barbaro:CCXCVI",laguna:2.77,equivalent,certain,
"barbaro:CCXCVI",lusitanus:72,equivalent,certain,
"barbaro:CCXCVI",monardes:LXX,equivalent,certain,
"barbaro:CCXCVI",wellmann:2.77,equivalent,certain,
beck:2.77,berendes:2.95,equivalent,certain,
beck:2.77,gunther:2.98,equivalent,certain,
beck:2.77,laguna:2.77,equivalent,certain,
beck:2.77,lusitanus:72,equivalent,certain,
beck:2.77,monardes:LXX,equivalent,certain,
beck:2.77,wellmann:2.77,equivalent,certain,
berendes:2.95,gunther:2.98,equivalent,certain,
berendes:2.95,laguna:2.77,equivalent,certain,
berendes:2.95,lusitanus:72,equivalent,certain,
berendes:2.95,monardes:LXX,equivalent,certain,
berendes:2.95,wellmann:2.77,equivalent,certain,
gunther:2.98,laguna:2.77,equivalent,certain,
gunther:2.98,lusitanus:72,equivalent,certain,
gunther:2.98,monardes:LXX,equivalent,certain,
gunther:2.98,wellmann:2.77,equivalent,certain,
laguna:2.77,lusitanus:72,equivalent,certain,
laguna:2.77,monardes:LXX,equivalent,certain,
laguna:2.77,wellmann:2.77,equivalent,certain,
lusitanus:72,monardes:LXX,equivalent,certain,
lusitanus:72,wellmann:2.77,equivalent,certain,
monardes:LXX,wellmann:2.77,equivalent,certain,
"barbaro:CCXCVII",beck:2.78,equivalent,certain,
"barbaro:CCXCVII",berendes:2.96,equivalent,certain,
"barbaro:CCXCVII",gunther:2.96,equivalent,certain,
"barbaro:CCXCVII",laguna:2.78,equivalent,certain,
"barbaro:CCXCVII",lusitanus:73,equivalent,certain,
"barbaro:CCXCVII",monardes:LXXI,equivalent,certain,
"barbaro:CCXCVII",wellmann:2.78,equivalent,certain,
beck:2.78,berendes:2.96,equivalent,certain,
beck:2.78,gunther:2.96,equivalent,certain,
beck:2.78,laguna:2.78,equivalent,certain,
beck:2.78,lusitanus:73,equivalent,certain,
beck:2.78,monardes:LXXI,equivalent,certain,
beck:2.78,wellmann:2.78,equivalent,certain,
berendes:2.96,gunther:2.96,equivalent,certain,
berendes:2.96,laguna:2.78,equivalent,certain,
berendes:2.96,lusitanus:73,equivalent,certain,
berendes:2.96,monardes:LXXI,equivalent,certain,
berendes:2.96,wellmann:2.78,equivalent,certain,
gunther:2.96,laguna:2.78,equivalent,certain,
gunther:2.96,lusitanus:73,equivalent,certain,
gunther:2.96,monardes:LXXI,equivalent,certain,
gunther:2.96,wellmann:2.78,equivalent,certain,
laguna:2.78,lusitanus:73,equivalent,certain,
laguna:2.78,monardes:LXXI,equivalent,certain,
laguna:2.78,wellmann:2.78,equivalent,certain,
lusitanus:73,monardes:LXXI,equivalent,certain,
lusitanus:73,wellmann:2.78,equivalent,certain,
monardes:LXXI,wellmann:2.78,equivalent,certain,
"barbaro:CCXCVIII",beck:2.79,equivalent,certain,
"barbaro:CCXCVIII",berendes:2.97,equivalent,certain,
"barbaro:CCXCVIII",laguna:2.79,equivalent,certain,
"barbaro:CCXCVIII",lusitanus:74,equivalent,certain,
"barbaro:CCXCVIII",monardes:LXXII,equivalent,certain,
"barbaro:CCXCVIII",wellmann:2.79,equivalent,certain,
beck:2.79,berendes:2.97,equivalent,certain,
beck:2.79,laguna:2.79,equivalent,certain,
beck:2.79,lusitanus:74,equivalent,certain,
beck:2.79,monardes:LXXII,equivalent,certain,
beck:2.79,wellmann:2.79,equivalent,certain,
berendes:2.97,laguna:2.79,equivalent,certain,
berendes:2.97,lusitanus:74,equivalent,certain,
berendes:2.97,monardes:LXXII,equivalent,certain,
berendes:2.97,wellmann:2.79,equivalent,certain,
laguna:2.79,lusitanus:74,equivalent,certain,
laguna:2.79,monardes:LXXII,equivalent,certain,
laguna:2.79,wellmann:2.79,equivalent,certain,
lusitanus:74,monardes:LXXII,equivalent,certain,
lusitanus:74,wellmann:2.79,equivalent,certain,
monardes:LXXII,wellmann:2.79,equivalent,certain,
"barbaro:CCXCIX",beck:2.80,equivalent,certain,
"barbaro:CCXCIX",berendes:2.98,equivalent,certain,
"barbaro:CCXCIX",laguna:2.80,equivalent,certain,
"barbaro:CCXCIX",lusitanus:75,equivalent,certain,
"barbaro:CCXCIX",monardes:LXXIII,equivalent,certain,
"barbaro:CCXCIX",wellmann:2.80,equivalent,certain,
beck:2.80,berendes:2.98,equivalent,certain,
beck:2.80,laguna:2.80,equivalent,certain,
beck:2.80,lusitanus:75,equivalent,certain,
beck:2.80,monardes:LXXIII,equivalent,certain,
beck:2.80,wellmann:2.80,equivalent,certain,
berendes:2.98,laguna:2.80,equivalent,certain,
berendes:2.98,lusitanus:75,equivalent,certain,
berendes:2.98,monardes:LXXIII,equivalent,certain,
berendes:2.98,wellmann:2.80,equivalent,certain,
laguna:2.80,lusitanus:75,equivalent,certain,
laguna:2.80,monardes:LXXIII,equivalent,certain,
laguna:2.80,wellmann:2.80,equivalent,certain,
lusitanus:75,monardes:LXXIII,equivalent,certain,
lusitanus:75,wellmann:2.80,equivalent,certain,
monardes:LXXIII,wellmann:2.80,equivalent,certain,
"barbaro:CCCI",beck:2.81,equivalent,certain,
"barbaro:CCCI",berendes:2.99,equivalent,certain,
"barbaro:CCCI",laguna:2.81,equivalent,certain,
"barbaro:CCCI",lusitanus:76,equivalent,certain,
"barbaro:CCCI",monardes:LXXIIII,equivalent,certain,
"barbaro:CCCI",wellmann:2.81,equivalent,certain,
beck:2.81,berendes:2.99,equivalent,certain,
beck:2.81,laguna:2.81,equivalent,certain,
beck:2.81,lusitanus:76,equivalent,certain,
beck:2.81,monardes:LXXIIII,equivalent,certain,
beck:2.81,wellmann:2.81,equivalent,certain,
berendes:2.99,laguna:2.81,equivalent,certain,
berendes:2.99,lusitanus:76,equivalent,certain,
berendes:2.99,monardes:LXXIIII,equivalent,certain,
berendes:2.99,wellmann:2.81,equivalent,certain,
laguna:2.81,lusitanus:76,equivalent,certain,
laguna:2.81,monardes:LXXIIII,equivalent,certain,
laguna:2.81,wellmann:2.81,equivalent,certain,
lusitanus:76,monardes:LXXIIII,equivalent,certain,
lusitanus:76,wellmann:2.81,equivalent,certain,
monardes:LXXIIII,wellmann:2.81,equivalent,certain,
"barbaro:CCCII",beck:2.81,equivalent,certain,
"barbaro:CCCII",berendes:2.100,equivalent,certain,
"barbaro:CCCII",gunther:2.100,equivalent,certain,
"barbaro:CCCII",lusitanus:76,equivalent,certain,
"barbaro:CCCII",monardes:LXXIIII,equivalent,certain,
"barbaro:CCCII",wellmann:2.81,equivalent,certain,
beck:2.81,berendes:2.100,equivalent,certain,
beck:2.81,gunther:2.100,equivalent,certain,
berendes:2.100,gunther:2.100,equivalent,certain,
berendes:2.100,lusitanus:76,equivalent,certain,
berendes:2.100,monardes:LXXIIII,equivalent,certain,
berendes:2.100,wellmann:2.81,equivalent,certain,
gunther:2.100,lusitanus:76,equivalent,certain,
gunther:2.100,monardes:LXXIIII,equivalent,certain,
gunther:2.100,wellmann:2.81,equivalent,certain,
"barbaro:CCCIII",beck:2.82,equivalent,certain,
"barbaro:CCCIII",berendes:2.101,equivalent,certain,
"barbaro:CCCIII",gunther:2.101,equivalent,certain,
"barbaro:CCCIII",laguna:2.82,equivalent,certain,
"barbaro:CCCIII",lusitanus:77,equivalent,certain,
"barbaro:CCCIII",monardes:LXXV,equivalent,certain,
"barbaro:CCCIII",wellmann:2.82,equivalent,certain,
beck:2.82,berendes:2.101,equivalent,certain,
beck:2.82,gunther:2.101,equivalent,certain,
beck:2.82,laguna:2.82,equivalent,certain,
beck:2.82,lusitanus:77,equivalent,certain,
beck:2.82,monardes:LXXV,equivalent,certain,
beck:2.82,wellmann:2.82,equivalent,certain,
berendes:2.101,gunther:2.101,equivalent,certain,
berendes:2.101,laguna:2.82,equivalent,certain,
berendes:2.101,lusitanus:77,equivalent,certain,
berendes:2.101,monardes:LXXV,equivalent,certain,
berendes:2.101,wellmann:2.82,equivalent,certain,
gunther:2.101,laguna:2.82,equivalent,certain,
gunther:2.101,lusitanus:77,equivalent,certain,
gunther:2.101,monardes:LXXV,equivalent,certain,
gunther:2.101,wellmann:2.82,equivalent,certain,
laguna:2.82,lusitanus:77,equivalent,certain,
laguna:2.82,monardes:LXXV,equivalent,certain,
laguna:2.82,wellmann:2.82,equivalent,certain,
lusitanus:77,monardes:LXXV,equivalent,certain,
lusitanus:77,wellmann:2.82,equivalent,certain,
monardes:LXXV,wellmann:2.82,equivalent,certain,
"barbaro:CCCIIII",beck:2.82,equivalent,certain,
"barbaro:CCCIIII",berendes:2.102,equivalent,certain,
"barbaro:CCCIIII",gunther:2.102,equivalent,certain,
"barbaro:CCCIIII",lusitanus:77,equivalent,certain,
"barbaro:CCCIIII",monardes:LXXV,equivalent,certain,
"barbaro:CCCIIII",wellmann:2.82,equivalent,certain,
beck:2.82,berendes:2.102,equivalent,certain,
beck:2.82,gunther:2.102,equivalent,certain,
berendes:2.102,gunther:2.102,equivalent,certain,
berendes:2.102,lusitanus:77,equivalent,certain,
berendes:2.102,monardes:LXXV,equivalent,certain,
berendes:2.102,wellmann:2.82,equivalent,certain,
gunther:2.102,lusitanus:77,equivalent,certain,
gunther:2.102,monardes:LXXV,equivalent,certain,
gunther:2.102,wellmann:2.82,equivalent,certain,
"barbaro:CCCV",beck:2.82,equivalent,certain,
"barbaro:CCCV",berendes:2.103,equivalent,certain,
"barbaro:CCCV",gunther:2.103,equivalent,certain,
"barbaro:CCCV",lusitanus:77,equivalent,certain,
"barbaro:CCCV",monardes:LXXV,equivalent,certain,
"barbaro:CCCV",wellmann:2.82,equivalent,certain,
beck:2.82,berendes:2.103,equivalent,certain,
beck:2.82,gunther:2.103,equivalent,certain,
berendes:2.103,gunther:2.103,equivalent,certain,
berendes:2.103,lusitanus:77,equivalent,certain,
berendes:2.103,monardes:LXXV,equivalent,certain,
berendes:2.103,wellmann:2.82,equivalent,certain,
gunther:2.103,lusitanus:77,equivalent,certain,
gunther:2.103,monardes:LXXV,equivalent,certain,
gunther:2.103,wellmann:2.82,equivalent,certain,
"barbaro:CCCVI",beck:2.82,equivalent,certain,
"barbaro:CCCVI",berendes:2.104,equivalent,certain,
"barbaro:CCCVI",gunther:2.104,equivalent,certain,
"barbaro:CCCVI",lusitanus:77,equivalent,certain,
"barbaro:CCCVI",monardes:LXXV,equivalent,certain,
"barbaro:CCCVI",wellmann:2.82,equivalent,certain,
beck:2.82,berendes:2.104,equivalent,certain,
beck:2.82,gunther:2.104,equivalent,certain,
berendes:2.104,gunther:2.104,equivalent,certain,
berendes:2.104,lusitanus:77,equivalent,certain,
berendes:2.104,monardes:LXXV,equivalent,certain,
berendes:2.104,wellmann:2.82,equivalent,certain,
gunther:2.104,lusitanus:77,equivalent,certain,
